imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
193.jpg,          2,          1,   216.0000,   220.5811,   158.0000,     1.7321,     1.7321,     1.7321,    86.2766,   -11.3131,    30.3069,     4.6135,     2.1709,     6.9744,     0.1792,     0.2860,     0.8650,     0.0043,     0.0721,     0.0497,         74,    33.3780,     0.9073,    15.2956,     6.4311,     0.0000,     0.0000,     0.0000,         61,          1,         14,          6, CALYX 
193.jpg,          3,          1,   212.8842,   215.0737,   149.2105,     1.7321,     1.7321,     1.7321,    84.4540,   -10.7209,    32.3007,     6.1283,     4.3427,    10.6222,     0.1693,     0.3167,     0.8480,     0.0141,     0.1149,     0.0669,         95,    34.6930,     0.8303,    14.8801,     8.2935,     0.0000,     0.0000,     0.0000,         73,          8,         14,          8, CALYX 
193.jpg,          4,          1,   197.8860,   198.3070,   139.9298,     1.4142,     1.4142,     1.4142,    78.6584,    -9.0875,    29.3352,     8.1956,     2.9566,     9.9615,     0.1675,     0.3102,     0.7813,     0.0091,     0.1278,     0.0871,        114,    36.7440,     0.7684,    15.1879,     9.7196,     0.0000,     0.0000,     0.0000,         80,         12,         14,          9, CALYX 
193.jpg,          1,          1,   225.3099,   215.8451,    84.4085,     2.0000,     2.0000,     2.0000,    84.9027,   -12.0212,    62.7311,     3.5385,     2.8105,    12.7150,     0.1555,     0.6227,     0.8837,     0.0061,     0.1333,     0.0442,         71,    49.4550,     0.7410,    14.3762,     9.6531,     0.0000,     0.0000,     0.0000,         14,        124,          9,         14, DEFECTOS 
193.jpg,          1,          2,   170.2019,   140.5939,    30.1111,     0.0000,     0.0000,     0.0000,    59.0538,     0.8730,    55.4155,    18.4648,     5.8238,    19.1477,     0.1310,     0.8102,     0.6676,     0.0508,     0.1557,     0.1999,         61,    27.4980,     0.5475,    10.0604,     8.4185,     0.0000,     0.0000,     0.0000,         18,        127,        178,         86, DEFECTOS 
193.jpg,          1,          3,   228.1304,   229.8696,   107.0217,     2.4495,     2.4495,     2.4495,    89.0183,   -16.0753,    57.5352,     4.7496,     4.3496,    15.9538,     0.1687,     0.5349,     0.9070,     0.0074,     0.1522,     0.0554,         46,    31.0050,     0.9484,    14.3374,     4.5452,     0.0000,     0.0000,     0.0000,         30,        101,         12,          8, DEFECTOS 
193.jpg,          1,          4,   232.2222,   234.1111,   161.7778,     3.0000,     3.0000,     3.0000,    91.1169,   -11.4089,    34.9207,     3.8993,     4.2077,    10.7069,     0.1693,     0.3135,     0.9233,     0.0122,     0.0928,     0.0422,         27,    20.2290,     0.8217,     8.2855,     4.7215,     0.0000,     0.0000,     0.0000,         52,         74,          7,          6, DEFECTOS 
193.jpg,          1,          5,   233.7500,   240.6250,   188.8750,     5.6569,     5.6569,     5.6569,    93.3481,   -10.6808,    24.3130,     4.4257,     1.7209,     2.4315,     0.1882,     0.2158,     0.9436,     0.0088,     0.0263,     0.0477,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         58,         68,          3,          3, DEFECTOS 
193.jpg,          1,          6,   216.0769,   221.2308,   128.0000,     4.4721,     4.4721,     4.4721,    86.0187,   -14.9767,    44.7558,     4.7909,     4.4160,    11.6496,     0.1742,     0.4207,     0.8688,     0.0071,     0.1063,     0.0564,         13,    10.0150,     0.4033,     4.4491,     4.0714,     0.0000,     0.0000,     0.0000,         66,        120,          4,          4, DEFECTOS 
193.jpg,          1,          7,   214.2925,   194.4119,    86.6840,     0.0000,     0.0000,     0.0000,    78.3760,    -5.3172,    54.2243,     7.1247,     4.7633,    13.4137,     0.1406,     0.5998,     0.8406,     0.0121,     0.1687,     0.0602,          6,     5.5160,     0.7454,     3.4641,     2.3094,     0.0000,     0.0000,     0.0000,         71,         45,        104,         79, DEFECTOS 
193.jpg,          1,          8,   215.2623,   204.1967,    75.0164,     2.0000,     2.0000,     2.0000,    80.9526,   -10.7570,    61.6956,     3.9645,     3.3493,    13.0851,     0.1539,     0.6518,     0.8447,     0.0083,     0.1617,     0.0432,         61,    27.4980,     0.5475,    10.0604,     8.4185,     0.0000,     0.0000,     0.0000,         74,        139,         10,          8, DEFECTOS 
193.jpg,          1,          9,   214.7647,   217.2941,   141.8824,     3.8730,     3.8730,     3.8730,    85.0772,   -12.0846,    36.8347,     3.2128,     2.3027,     8.2747,     0.1729,     0.3496,     0.8544,     0.0084,     0.0806,     0.0366,         17,    12.9180,     0.7174,     5.7925,     4.0352,     0.0000,     0.0000,     0.0000,         79,         48,          5,          4, DEFECTOS 
193.jpg,          1,         10,   177.6667,   177.7778,   114.0000,     5.2915,     5.2915,     5.2915,    71.1096,    -9.8295,    32.5847,     5.1278,     2.1220,     4.7634,     0.1662,     0.3617,     0.7011,     0.0065,     0.0394,     0.0536,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        174,         60,          3,          3, DEFECTOS 
193.jpg,          1,         11,   176.3333,   185.3333,   125.7778,     5.2915,     5.2915,     5.2915,    73.2772,   -12.8293,    29.2432,     3.4335,     1.2083,     1.9112,     0.1920,     0.3223,     0.7268,     0.0088,     0.0270,     0.0376,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        176,         69,          3,          3, DEFECTOS 
193.jpg,          1,         12,   167.4444,   168.1111,   102.7778,     5.2915,     5.2915,     5.2915,    67.4814,   -10.2208,    33.6254,     3.3889,     1.6347,     4.5223,     0.1679,     0.3902,     0.6601,     0.0035,     0.0557,     0.0357,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        183,        104,          3,          3, DEFECTOS 
193.jpg,          2,          1,   223.2917,   225.8333,   149.8750,     2.2361,     2.2361,     2.2361,    88.0818,   -12.1347,    36.8021,     4.4762,     3.1868,     9.3801,     0.1715,     0.3364,     0.8864,     0.0057,     0.0847,     0.0513,         48,    34.4370,     0.9441,    15.7004,     5.1771,     0.0000,     0.0000,     0.0000,         10,         59,         13,          8, DEFECTOS 
193.jpg,          2,          2,   200.0000,   198.3333,   140.7778,     5.2915,     5.0990,     5.2915,    78.8917,    -8.3646,    29.1200,     2.5671,     2.2761,     5.3687,     0.1609,     0.2985,     0.7856,     0.0073,     0.0523,     0.0298,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         12,         93,          3,          3, DEFECTOS 
193.jpg,          2,          3,   224.6750,   231.0000,   128.9750,     2.4495,     2.4495,     2.4495,    89.2995,   -16.1661,    48.2055,     2.9960,     4.3865,    14.8060,     0.1765,     0.4406,     0.9062,     0.0056,     0.1380,     0.0353,         40,    27.4070,     0.9639,    14.6190,     3.8912,     0.0000,     0.0000,     0.0000,         24,         71,          5,         13, DEFECTOS 
193.jpg,          2,          4,   127.5070,   106.4343,    36.4949,     0.0000,     0.0000,     0.0000,    45.4573,     0.6475,    39.1353,    14.0868,     4.8278,    15.0927,     0.1272,     0.6926,     0.5004,     0.0209,     0.1877,     0.1506,         25,    17.2100,     0.8883,     8.7650,     4.0261,     0.0000,     0.0000,     0.0000,         27,         88,        102,         60, DEFECTOS 
193.jpg,          2,          5,   234.1111,   240.6667,   199.0000,     5.2915,     5.1962,     5.2915,    93.5968,    -9.0817,    19.4409,     2.4898,     1.2347,     2.4964,     0.1927,     0.1734,     0.9438,     0.0028,     0.0236,     0.0270,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         43,         61,          3,          3, DEFECTOS 
193.jpg,          2,          6,   165.6250,   173.6250,   105.1250,     3.7417,     4.1231,     5.6569,    68.9106,   -13.5346,    34.1466,     2.5091,     2.2265,     5.8562,     0.1863,     0.3936,     0.6809,     0.0068,     0.0624,     0.0289,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,         80,        103,          3,          3, DEFECTOS 
193.jpg,          2,          7,   138.0000,   141.1111,    60.8889,     4.5826,     5.2915,     3.8730,    56.8904,   -12.5693,    41.4942,     3.1942,     2.0228,     4.7654,     0.1726,     0.5668,     0.5538,     0.0043,     0.0489,     0.0345,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         97,        107,          3,          3, DEFECTOS 
193.jpg,          2,          8,   173.4286,   178.7143,   147.1429,     6.0000,     6.0000,     6.0000,    71.6426,    -7.3977,    15.5375,     4.4554,     0.6488,     1.1920,     0.1945,     0.1773,     0.7008,     0.0017,     0.0178,     0.0473,          7,     6.3680,     0.3531,     3.2367,     3.0282,     0.0000,     0.0000,     0.0000,        103,         88,          3,          3, DEFECTOS 
193.jpg,          2,          9,   127.0000,   130.0000,    70.1111,     5.2915,     5.2915,     5.2915,    52.8004,   -10.4906,    31.8812,     6.1673,     1.8956,     2.4807,     0.1746,     0.4666,     0.5115,     0.0083,     0.0481,     0.0618,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        104,        112,          3,          3, DEFECTOS 
193.jpg,          2,         10,   186.4348,   184.6522,    87.6087,     3.3166,     3.3166,     3.3166,    73.3999,   -12.1847,    48.0798,     4.4420,     3.1744,    11.3840,     0.1624,     0.5318,     0.7321,     0.0061,     0.1341,     0.0478,         23,    15.8210,     0.7542,     6.8404,     4.4919,     0.0000,     0.0000,     0.0000,        115,         65,          5,          6, DEFECTOS 
193.jpg,          2,         11,   165.6667,   154.5417,    59.7500,     3.3166,     3.3166,     3.3166,    63.1220,    -7.3623,    48.4221,     3.4792,     2.8021,    10.6803,     0.1487,     0.6381,     0.6497,     0.0089,     0.1525,     0.0450,         24,    16.2920,     0.8475,     7.8316,     4.1567,     0.0000,     0.0000,     0.0000,        115,         93,          6,          6, DEFECTOS 
193.jpg,          2,         12,   180.7143,   181.2857,   120.5714,     6.0000,     6.0000,     6.0000,    72.3645,    -9.6428,    30.9719,     8.2089,     1.7940,     4.1447,     0.1676,     0.3450,     0.7137,     0.0056,     0.0695,     0.0883,          7,     6.1860,     0.7795,     3.8791,     2.4300,     0.0000,     0.0000,     0.0000,        117,         77,          3,          3, DEFECTOS 
193.jpg,          2,         13,   125.1905,   117.4286,    61.7619,     3.4641,     3.4641,     3.4641,    48.9501,    -5.0330,    31.2813,     3.2033,     3.1941,     7.4938,     0.1443,     0.5087,     0.4909,     0.0166,     0.1125,     0.0323,         21,    15.3160,     0.9035,     8.0829,     3.4641,     0.0000,     0.0000,     0.0000,        120,        107,          7,          3, DEFECTOS 
193.jpg,          2,         14,   160.6786,   151.9643,    69.3571,     3.0000,     3.0000,     3.0000,    62.0621,    -7.5324,    43.1968,     3.4556,     5.0635,    10.2845,     0.1493,     0.5710,     0.6314,     0.0186,     0.1302,     0.0400,         28,    17.8800,     0.8196,     8.3647,     4.7920,     0.0000,     0.0000,     0.0000,        126,         88,          5,          8, DEFECTOS 
193.jpg,          2,         15,   170.5000,   171.3750,   108.1250,     5.6569,     5.6569,     5.6569,    68.7306,    -9.8783,    32.2559,     3.7891,     3.5179,    10.8983,     0.1670,     0.3650,     0.6735,     0.0060,     0.1119,     0.0424,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,        127,         71,          3,          3, DEFECTOS 
193.jpg,          2,         16,   167.3333,   173.6667,   120.7778,     5.2915,     5.2915,     5.2915,    69.3055,   -10.8554,    26.4281,     3.8267,     3.1699,     7.5886,     0.1861,     0.3043,     0.6810,     0.0063,     0.0887,     0.0417,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        128,         79,          3,          3, DEFECTOS 
193.jpg,          2,         17,    80.6598,    72.4742,    39.1856,     1.7321,     1.7321,     1.7321,    30.6054,    -1.6704,    20.1388,    14.4100,     3.2445,    10.5014,     0.1202,     0.5814,     0.3167,     0.0434,     0.2248,     0.1349,         97,    35.7600,     0.8549,    15.8253,     8.2108,     0.0000,     0.0000,     0.0000,        130,         96,         10,         14, DEFECTOS 
193.jpg,          2,         18,   164.2500,   167.0000,   139.0000,     5.6569,     5.6569,     5.6569,    67.5703,    -5.9281,    14.1979,     3.9249,     0.6960,     1.6957,     0.1830,     0.1689,     0.6549,     0.0013,     0.0254,     0.0406,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,        138,         74,          3,          3, DEFECTOS 
193.jpg,          3,          1,   138.8889,   137.6667,   112.4444,     5.2915,     5.2915,     5.2915,    56.7968,    -4.0345,    13.7183,     3.9400,     0.6961,     1.1640,     0.1587,     0.1913,     0.5447,     0.0061,     0.0178,     0.0389,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         10,        102,          3,          3, DEFECTOS 
193.jpg,          3,          2,   174.4694,   154.9388,    51.5510,     2.2361,     2.2361,     2.2361,    63.9924,    -3.9714,    51.9231,     4.4338,     3.2601,    12.9186,     0.1385,     0.7017,     0.6842,     0.0111,     0.1869,     0.0529,         49,    30.8890,     0.9252,    14.1763,     5.3782,     0.0000,     0.0000,     0.0000,         18,        101,         13,          7, DEFECTOS 
193.jpg,          3,          3,   186.7500,   196.0000,   139.3750,     5.6569,     5.6569,     5.6569,    77.2149,   -12.4169,    27.4204,     3.1639,     2.7375,     6.4666,     0.1939,     0.2892,     0.7686,     0.0007,     0.0689,     0.0345,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,         32,         75,          3,          3, DEFECTOS 
193.jpg,          3,          4,    97.6069,    73.3409,    23.7392,     0.0000,     0.0000,     0.0000,    32.6672,     4.9368,    31.5271,     9.2455,     3.8567,     9.8822,     0.1104,     0.7489,     0.3828,     0.0153,     0.1539,     0.0973,         27,    19.0790,     0.9045,     9.4171,     4.0162,     0.0000,     0.0000,     0.0000,         34,        118,         82,         31, DEFECTOS 
193.jpg,          3,          5,   173.1111,   161.4667,    68.5111,     2.4495,     2.4495,     2.4495,    65.7382,    -7.2707,    47.9953,     5.1934,     4.0144,    10.2600,     0.1469,     0.6043,     0.6790,     0.0130,     0.1245,     0.0539,         45,    32.2040,     0.9080,    14.3591,     6.0172,     0.0000,     0.0000,     0.0000,         36,        101,          6,         12, DEFECTOS 
193.jpg,          3,          6,   116.3750,   113.8750,    77.7500,     5.6569,     5.6569,     5.6569,    47.3026,    -5.0920,    20.4611,     5.8670,     1.2329,     4.4043,     0.1562,     0.3406,     0.4564,     0.0079,     0.0908,     0.0574,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,         36,        125,          3,          3, DEFECTOS 
